id,word,weight
1398,reina,66.55
1399,ustedes,66.52
1400,madera,66.42
1401,alemán,66.3
1402,habitantes,66.29
1403,recibir,66.28
1404,salvo,66.26
1405,familias,66.21
1406,miembro,66.2
1407,escritor,66.17
1408,conoce,66.14
1409,cuidado,66.13
1410,identidad,66.11
1411,quiso,65.99
1412,pareja,65.9
1413,evidente,65.9
1414,brasil,65.86
1415,ciertos,65.83
1416,siguen,65.77
1417,declaración,65.75
1418,cadena,65.72
1419,acaba,65.65
1420,consiste,65.6
1421,presentación,65.6
1422,cuentas,65.59
1423,azul,65.42
1424,década,65.41
1425,puertas,65.4
1426,comida,65.39
1427,inmediato,65.35
1428,marca,65.31
1429,antiguo,65.29
1430,rojo,65.27
1431,debemos,65.26
1432,instante,65.15
1433,operaciones,65.05
1434,iniciativa,65.05
1435,caer,65.01
1436,luna,64.97
1437,veía,64.94
1438,verdadero,64.9
1439,habitación,64.82
1440,manifestó,64.76
1441,tío,64.76
1442,quedado,64.65
1443,martes,64.57
1444,pleno,64.46
1445,declaró,64.45
1446,juegos,64.35
1447,mínimo,64.34
1448,aparición,64.31
1449,estará,64.31
1450,transporte,64.19
1451,ven,64.13
1452,pretende,64.11
1453,tantas,64.07
1454,sede,64.02
1455,comportamiento,64.01
1456,periodistas,63.96
1457,animal,63.95
1458,convertido,63.94
1459,brazo,63.82
1460,hermanos,63.73
1461,rico,63.71
1462,anunció,63.71
1463,presupuesto,63.71
1464,estrategia,63.65
1465,naciones,63.65
1466,utilizar,63.65
1467,buenas,63.63
1468,compromiso,63.62
1469,acaso,63.5
1470,completo,63.49
1471,pelo,63.43
1472,piedra,63.41
1473,medicina,63.41
1474,campos,63.38
1475,liga,63.33
1476,vaya,63.29
1477,disposición,63.19
1478,permanente,63.1
1479,método,63.09
1480,sentía,63.09
1481,próxima,63.08
1482,tierras,63.07
1483,error,63.03
1484,incremento,63.0
1485,piso,62.99
1486,socialistas,62.99
1487,similar,62.88
1488,viento,62.88
1489,salvador,62.83
1490,seres,62.8
1491,posteriormente,62.76
1492,dispuesto,62.75
1493,poeta,62.74
1494,económicas,62.66
1495,secreto,62.61
1496,funcionamiento,62.52
1497,debajo,62.5
1498,recordar,62.45
1499,valencia,62.39
1500,presentó,62.23
1501,jueves,62.21
1502,corriente,62.2
1503,ingresos,62.19
1504,intento,62.16
1505,tuvieron,62.09
1506,colores,62.02
1507,altos,62.0
1508,sevilla,62.0
1509,hojas,61.96
1510,probablemente,61.9
1511,búsqueda,61.84
1512,pequeñas,61.82
1513,oferta,61.8
1514,washington,61.74
1515,cataluña,61.7
1516,oficina,61.61
1517,produjo,61.57
1518,soldados,61.51
1519,pasada,61.36
1520,volumen,61.29
1521,parecen,61.25
1522,causas,61.23
1523,dieron,61.2
1524,división,61.11
1525,darle,61.1
1526,clave,61.09
1527,ana,61.06
1528,reciente,61.06
1529,votos,61.05
1530,logró,60.88
1531,piernas,60.86
1532,sirve,60.85
1533,carmen,60.78
1534,deuda,60.77
1535,noticias,60.73
1536,menores,60.72
1537,querido,60.72
1538,pago,60.71
1539,fig,60.68
1540,recuerda,60.63
1541,podrán,60.61
1542,independencia,60.59
1543,ataque,60.56
1544,igualmente,60.53
1545,necesaria,60.5
1546,quedan,60.49
1547,regional,60.49
1548,castro,60.48
1549,decisiones,60.47
1550,concepción,60.46
1551,llegaron,60.42
1552,siente,60.42
1553,juntos,60.4
1554,sabemos,60.4
1555,ropa,60.38
1556,parque,60.36
1557,empresarios,60.35
1558,conmigo,60.34
1559,procedimiento,60.33
1560,suma,60.33
1561,elección,60.31
1562,leer,60.3
1563,feliz,60.26
1564,ninguno,60.23
1565,continuación,60.19
1566,ministros,60.19
1567,verdadera,60.12
1568,reacción,60.1
1569,podían,60.09
1570,tanta,60.09
1571,tomó,60.05
1572,mente,59.95
1573,tradicional,59.95
1574,abierta,59.92
1575,breve,59.9
1576,aparecen,59.88
1577,trataba,59.78
1578,recibido,59.71
1579,mejorar,59.69
1580,ciertas,59.67
1581,aparte,59.65
1582,cárcel,59.65
1583,entidad,59.64
1584,investigaciones,59.61
1585,temperatura,59.53
1586,siento,59.51
1587,londres,59.49
1588,directa,59.49
1589,portavoz,59.49
1590,eta,59.45
1591,responsables,59.42
1592,ventana,59.36
1593,contrato,59.35
1594,elemento,59.34
1595,privada,59.3
1596,quince,59.25
1597,veo,59.24
1598,os,59.23
1599,firma,59.15
1600,incluye,59.14
1601,pobres,59.05
1602,vas,58.97
1603,abogado,58.88
1604,presentar,58.83
1605,gobernador,58.74
1606,próximos,58.74
1607,jaime,58.68
1608,hablando,58.67
1609,canal,58.66
1610,tráfico,58.66
1611,capitán,58.65
1612,personalidad,58.63
1613,género,58.6
1614,generación,58.53
1615,documentos,58.52
1616,espectáculo,58.39
1617,vivo,58.37
1618,tendría,58.33
1619,preguntas,58.27
1620,inmediatamente,58.22
1621,cien,58.19
1622,colaboración,58.14
1623,hermana,58.14
1624,conde,58.13
1625,mío,58.09
1626,federación,58.01
1627,cincuenta,57.97
1628,sorpresa,57.9
1629,regiones,57.87
1630,carga,57.85
1631,bienes,57.84
1632,masa,57.8
1633,cartas,57.7
1634,reyes,57.67
1635,principalmente,57.66
1636,puestos,57.65
1637,sombra,57.63
1638,andrés,57.54
1639,criterios,57.54
1640,abrir,57.52
1641,cuyos,57.52
1642,filosofía,57.47
1643,miró,57.36
1644,negra,57.28
1645,margen,57.28
1646,artista,57.23
1647,constante,57.21
1648,encontraba,57.19
1649,gastos,57.09
1650,morir,57.09
1651,espacios,57.07
1652,figuras,57.04
1653,miércoles,56.99
1654,venido,56.99
1655,indica,56.92
1656,comienzo,56.87
1657,diseño,56.82
1658,cuarenta,56.81
1659,encontró,56.78
1660,poesía,56.76
1661,t,56.69
1662,planes,56.67
1663,ee,56.67
1664,negocios,56.64
1665,integración,56.61
1666,caída,56.56
1667,entrega,56.55
1668,hacienda,56.46
1669,acuerdos,56.45
1670,preciso,56.44
1671,cuello,56.43
1672,banda,56.42
1673,suyo,56.41
1674,realiza,56.38
1675,frase,56.35
1676,bases,56.3
1677,siglos,56.3
1678,decidido,56.29
1679,sentir,56.25
1680,artistas,56.24
1681,asegura,56.24
1682,culpa,56.24
1683,original,56.23
1684,únicamente,56.22
1685,unidades,56.19
1686,ocurrió,56.15
1687,sexo,56.12
1688,entra,56.12
1689,hayan,56.06
1690,resolver,56.06
1691,misión,56.05
1692,caja,56.04
1693,considerar,56.03
1694,extranjeros,56.03
1695,extremo,56.02
1696,periodista,56.02
1697,reducción,56.01
1698,matrimonio,55.99
1699,quieres,55.97
1700,mas,55.96
1701,películas,55.94
1702,fui,55.88
1703,laboral,55.88
1704,importa,55.87
1705,seguía,55.87
1706,negocio,55.86
1707,sexual,55.86
1708,enseñanza,55.81
1709,agregó,55.71
1710,labios,55.7
1711,resolución,55.68
1712,fundación,55.64
1713,hará,55.63
1714,depende,55.59
1715,diego,55.58
1716,actor,55.56
1717,técnicos,55.53
1718,belleza,55.51
1719,titular,55.49
1720,roma,55.46
1721,logrado,55.44
1722,víctimas,55.44
1723,detalles,55.41
1724,europeos,55.38
1725,caballo,55.36
1726,huelga,55.28
1727,carretera,55.25
1728,norteamericano,55.16
1729,producir,55.13
1730,antigua,55.1
1731,alianza,55.02
1732,físico,54.96
1733,sacar,54.96
1734,publicidad,54.94
1735,previsto,54.87
1736,entorno,54.82
1737,preocupación,54.79
1738,resistencia,54.78
1739,murió,54.72
1740,éstas,54.63
1741,saben,54.61
1742,generalmente,54.58
1743,h,54.58
1744,dormir,54.53
1745,individuo,54.52
1746,cuerpos,54.51
1747,corto,54.48
1748,organismos,54.47
1749,especiales,54.43
1750,internet,54.4
1751,bancos,54.37
1752,jugador,54.33
1753,esfuerzos,54.33
1754,beneficios,54.27
1755,terminar,54.26
1756,equilibrio,54.25
1757,oído,54.24
1758,lectura,54.24
1759,piezas,54.23
1760,límites,54.09
1761,aproximadamente,54.07
1762,abre,54.05
1763,david,54.03
1764,llevado,53.92
1765,privado,53.92
1766,salón,53.9
1767,roberto,53.81
1768,actuales,53.8
1769,graves,53.76
1770,sonrisa,53.74
1771,uu,53.74
1772,foto,53.69
1773,perspectiva,53.68
1774,cifra,53.67
1775,crédito,53.67
1776,interesante,53.64
1777,constitucional,53.61
1778,aceptar,53.58
1779,producido,53.57
1780,bolsa,53.53
1781,factor,53.5
1782,noches,53.46
1783,reconocimiento,53.41
1784,juventud,53.38
1785,habitual,53.38
1786,categoría,53.37
1787,requiere,53.36
1788,fuese,53.31
1789,impresión,53.3
1790,llamar,53.29
1791,duro,53.28
1792,universal,53.25
1793,explicar,53.25
1794,presentan,53.23
1795,realización,53.19
1796,rápido,53.16
1797,científicos,53.14
1798,serio,53.09
1799,científico,53.04
1800,comprender,53.04
1801,reino,53.04
1802,preparación,53.01
1803,síntomas,53.01
1804,recuperación,53.0
1805,utilización,52.99
1806,fuertes,52.98
1807,sonido,52.97
1808,inteligencia,52.95
1809,conversación,52.93
1810,establece,52.91
1811,hubiese,52.86
1812,plena,52.86
1813,venía,52.83
1814,realizó,52.77
1815,aznar,52.71
1816,daniel,52.7
1817,francesa,52.67
1818,legal,52.62
1819,abrió,52.57
1820,alegría,52.5
1821,ojo,52.5
1822,ocurrido,52.49
1823,díaz,52.47
1824,vuelto,52.4
1825,diputado,52.37
1826,correspondiente,52.28
1827,interna,52.24
1828,musical,52.23
1829,segundos,52.23
1830,recientemente,52.22
1831,empieza,52.17
1832,decreto,52.09
1833,china,52.03
1834,pareció,51.96
1835,células,51.95
1836,suelen,51.94
1837,perfectamente,51.93
1838,azúcar,51.9
1839,inversiones,51.89
1840,concentración,51.85
1841,espalda,51.84
1842,producen,51.82
1843,democrática,51.76
1844,respondió,51.76
1845,sucede,51.68
1846,contexto,51.67
1847,claramente,51.65
1848,paredes,51.62
1849,motivos,51.61
1850,ciencias,51.59
1851,tuve,51.59
1852,isabel,51.59
1853,argentino,51.57
1854,inicio,51.55
1855,mercados,51.55
1856,métodos,51.51
1857,estudiar,51.5
1858,interpretación,51.5
1859,culturales,51.48
1860,prisión,51.48
1861,llevan,51.43
1862,amplio,51.39
1863,queremos,51.39
1864,apertura,51.36
1865,dedos,51.36
1866,vale,51.36
1867,creer,51.31
1868,voto,51.31
1869,participar,51.3
1870,corrupción,51.23
1871,histórica,51.22
1872,teresa,51.21
1873,papá,51.2
1874,voces,51.18
1875,pienso,51.03
1876,ángel,51.02
1877,inicial,51.01
1878,escala,50.91
1879,estrellas,50.89
1880,página,50.83
1881,guatemala,50.8
1882,temor,50.75
1883,encontrado,50.74
1884,compra,50.72
1885,pensó,50.67
1886,dudas,50.58
1887,reconocer,50.57
1888,máxima,50.55
1889,actuar,50.53
1890,reales,50.45
1891,universo,50.38
1892,directo,50.36
1893,negociaciones,50.33
1894,ricardo,50.32
1895,instalaciones,50.3
1896,artículos,50.28
1897,aparato,50.28
1898,lleno,50.28
1899,intelectual,50.24
1900,cifras,50.23
1901,jardín,50.19
1902,vacío,50.17
1903,ciclo,50.16
1904,valle,50.16
1905,pensaba,50.15
1906,forman,50.13
1907,dirigente,50.11
1908,pide,50.11
1909,vehículos,50.08
1910,cuestiones,50.07
1911,puesta,50.07
1912,llamó,50.04
1913,ruiz,50.03
1914,mostró,49.98
1915,pecho,49.92
1916,honor,49.91
1917,pedir,49.88
1918,formar,49.85
1919,numerosos,49.84
1920,seguramente,49.84
1921,extraño,49.83
1922,recurso,49.83
1923,independiente,49.8
1924,posiciones,49.77
1925,sociedades,49.77
1926,exteriores,49.73
1927,cita,49.69
1928,periodo,49.64
1929,propuestas,49.64
1930,empleados,49.62
1931,teniendo,49.6
1932,agencia,49.58
1933,cuadros,49.58
1934,partida,49.58
1935,tensión,49.58
1936,raúl,49.52
1937,mirar,49.5
1938,rica,49.48
1939,mexicano,49.46
1940,modelos,49.41
1941,regreso,49.41
1942,gobiernos,49.4
1943,constituyen,49.39
1944,absoluta,49.37
1945,clima,49.31
1946,criterio,49.29
1947,latina,49.29
1948,continúa,49.25
1949,punta,49.24
1950,amplia,49.22
1951,registro,49.2
1952,sesión,49.2
1953,patria,49.2
1954,posee,49.2
1955,entró,49.18
1956,servir,49.17
1957,lluvia,49.16
1958,ganado,49.14
1959,pasando,49.11
1960,construir,49.1
1961,completa,49.09
1962,personales,49.09
1963,reducir,49.03
1964,desarrollar,49.01
1965,alcance,49.01
1966,deporte,48.99
1967,pacto,48.99
1968,elaboración,48.98
1969,quedaba,48.97
1970,vicepresidente,48.97
1971,alcohol,48.97
1972,etcétera,48.97
1973,fórmula,48.88
1974,inferior,48.84
1975,tasa,48.82
1976,expertos,48.82
1977,extranjero,48.78
1978,diciendo,48.76
1979,olvidar,48.68
1980,presentes,48.66
1981,pensando,48.66
1982,esperaba,48.64
1983,código,48.53
1984,cooperación,48.49
1985,fotografía,48.48
1986,batalla,48.44
1987,alternativa,48.41
1988,nacido,48.36
1989,árboles,48.36
1990,penal,48.34
1991,llena,48.31
1992,siguió,48.26
1993,hablaba,48.21
1994,turismo,48.21
1995,papeles,48.17
1996,menudo,48.15
1997,angel,48.15
1998,papa,48.15
1999,populares,48.13
2000,estación,48.1
2001,rápidamente,48.09
2002,sección,48.04
2003,determinado,48.03
2004,convertirse,48.02
2005,global,48.02
2006,negociación,48.02
2007,instrumento,48.0
2008,dura,47.98
2009,significado,47.98
2010,intensidad,47.96
2011,posterior,47.96
2012,múltiples,47.96
2013,gas,47.94
2014,nuevamente,47.9
2015,hierro,47.78
2016,seguido,47.78
2017,once,47.77
2018,conseguido,47.77
2019,di,47.77
2020,soledad,47.76
2021,mirando,47.71
2022,presentado,47.7
2023,instrumentos,47.68
2024,supo,47.68
2025,disco,47.64
2026,festival,47.58
2027,llegan,47.54
2028,mezcla,47.54
2029,drogas,47.54
2030,vivienda,47.51
2031,x,47.49
2032,escuchar,47.47
2033,coronel,47.45
2034,completamente,47.39
2035,ideal,47.35
2036,cáncer,47.28
2037,textos,47.26
2038,hambre,47.24
2039,solidaridad,47.24
2040,vicente,47.18
2041,continuar,47.18
2042,porcentaje,47.18
2043,artes,47.14
2044,vienen,47.13
2045,iii,47.12
2046,villa,47.12
2047,ah,47.11
2048,nicaragua,47.11
2049,hacían,47.1
2050,lector,47.09
2051,estructuras,47.06
2052,venir,47.06
2053,castillo,47.03
2054,opción,47.03
2055,comentó,46.99
2056,sindicatos,46.97
2057,ganó,46.93
2058,amenaza,46.88
2059,representante,46.85
2060,comerciales,46.84
2061,puedes,46.84
2062,planeta,46.81
2063,perdió,46.77
2064,beneficio,46.74
2065,miami,46.73
2066,buscando,46.7
2067,sentimientos,46.69
2068,comprar,46.67
2069,quedar,46.65
2070,accidente,46.59
2071,ventaja,46.57
2072,impuesto,46.55
2073,dejando,46.53
2074,distinto,46.53
2075,tía,46.5
2076,semejante,46.49
2077,españolas,46.44
2078,occidental,46.41
2079,capaces,46.39
2080,científica,46.36
2081,tengan,46.34
2082,ruido,46.31
2083,individuos,46.3
2084,víctima,46.29
2085,vestido,46.28
2086,comunista,46.22
2087,moda,46.22
2088,títulos,46.21
2089,diagnóstico,46.19
2090,experiencias,46.19
2091,espejo,46.13
2092,puente,45.99
2093,ingreso,45.98
2094,sueños,45.95
2095,vehículo,45.93
2096,convierte,45.89
2097,viejos,45.84
2098,empezar,45.82
2099,profesores,45.78
2100,pasión,45.77
2101,basta,45.73
2102,democrático,45.72
2103,sintió,45.72
2104,dijeron,45.71
2105,comunes,45.7
2106,sentimiento,45.7
2107,sentencia,45.69
2108,estatal,45.68
2109,madrugada,45.66
2110,moderna,45.66
2111,impacto,45.65
2112,complejo,45.63
2113,denuncia,45.62
2114,toro,45.61
2115,víctor,45.6
2116,tabla,45.53
2117,delito,45.53
2118,ventas,45.53
2119,dominio,45.51
2120,entidades,45.51
2121,superiores,45.5
2122,candidatos,45.47
2123,gloria,45.46
2124,índice,45.39
2125,indios,45.31
2126,raíz,45.28
2127,john,45.22
2128,xix,45.18
2129,recordó,45.14
2130,absoluto,45.1
2131,agricultura,45.09
2132,marcos,45.07
2133,composición,45.07
2134,cuándo,45.05
2135,joaquín,45.05
2136,terminó,45.05
2137,fueran,45.04
2138,asistencia,45.03
2139,explicación,45.01
2140,torres,44.97
2141,lógica,44.96
2142,triste,44.93
2143,avión,44.92
2144,enfermo,44.87
2145,cuyas,44.84
2146,excepción,44.84
2147,habló,44.82
2148,placer,44.8
2149,humor,44.78
2150,mecanismos,44.78
2151,cerebro,44.77
2152,caliente,44.76
2153,excelente,44.76
2154,darse,44.75
2155,conocimientos,44.75
2156,príncipe,44.75
2157,religión,44.74
2158,ganas,44.7
2159,críticas,44.69
2160,profunda,44.68
2161,manifestaciones,44.67
2162,dosis,44.65
2163,baño,44.64
2164,paro,44.61
2165,profundo,44.61
2166,conceptos,44.59
2167,depresión,44.58
2168,altas,44.56
2169,pared,44.55
2170,liberación,44.53
2171,estrella,44.51
2172,duración,44.49
2173,perro,44.48
2174,intentar,44.47
2175,aumentar,44.45
2176,asesinato,44.41
2177,órdenes,44.38
2178,ignacio,44.35
2179,roja,44.33
2180,permiten,44.29
2181,despacho,44.28
2182,añade,44.27
2183,poca,44.24
2184,recibe,44.22
2185,muchacho,44.17
2186,considerado,44.14
2187,conversaciones,44.11
2188,tendrán,44.11
2189,definición,44.05
2190,viven,44.0
2191,consideran,43.98
2192,restos,43.97
2193,tomado,43.97
2194,estadio,43.93
2195,actores,43.86
2196,debió,43.85
2197,conviene,43.83
2198,errores,43.82
2199,negros,43.82
2200,humanidad,43.76
2201,individual,43.73
2202,hogar,43.72
2203,conocida,43.62
2204,acontecimientos,43.59
2205,minuto,43.59
2206,millón,43.57
2207,pantalla,43.57
2208,estadounidense,43.51
2209,progreso,43.47
2210,inició,43.46
2211,pieza,43.43
2212,firme,43.41
2213,fundamentales,43.39
2214,olor,43.37
2215,gracia,43.34
2216,autonomía,43.3
2217,esencial,43.27
2218,exige,43.26
2219,viva,43.24
2220,norteamericana,43.22
2221,nacimiento,43.22
2222,polvo,43.2
2223,castilla,43.11
2224,fundamentalmente,43.08
2225,impuestos,43.07
2226,implica,43.05
2227,utiliza,42.97
2228,totalidad,42.96
2229,discusión,42.94
2230,italiano,42.94
2231,postura,42.88
2232,clientes,42.82
2233,luces,42.8
2234,encontramos,42.75
2235,liberal,42.75
2236,interno,42.74
2237,dientes,42.73
2238,sesenta,42.71
2239,exactamente,42.63
2240,compañero,42.58
2241,cuento,42.57
2242,virus,42.54
2243,tareas,42.51
2244,evaluación,42.5
2245,máquina,42.44
2246,funcionario,42.42
2247,señalar,42.41
2248,residencia,42.41
2249,absolutamente,42.39
2250,dolores,42.38
2251,nació,42.37
2252,sebastián,42.37
2253,ánimo,42.35
2254,caminos,42.35
2255,torneo,42.32
2256,acabar,42.26
2257,gol,42.26
2258,fracaso,42.25
2259,recorrido,42.23
2260,contiene,42.2
2261,eficacia,42.2
2262,policías,42.18
2263,suárez,42.18
2264,inglaterra,42.18
2265,concreto,42.17
2266,determinar,42.17
2267,haberse,42.14
2268,reglas,42.12
2269,clinton,42.11
2270,ríos,42.08
2271,redacción,42.07
2272,localidad,42.04
2273,escuelas,42.01
2274,distinta,42.01
2275,seguida,41.95
2276,paisaje,41.93
2277,comprobar,41.93
2278,numerosas,41.9
2279,creciente,41.89
2280,hernández,41.89
2281,serían,41.87
2282,césar,41.87
2283,crimen,41.86
2284,conocía,41.85
2285,pintor,41.83
2286,suya,41.82
2287,definitivamente,41.82
2288,propiedades,41.8
2289,cierre,41.76
2290,jueces,41.73
2291,ofrecer,41.73
2292,estaría,41.72
2293,frontera,41.72
2294,virgen,41.7
2295,clasificación,41.62
2296,municipales,41.6
2297,marina,41.56
2298,abuela,41.55
2299,componentes,41.54
2300,adecuada,41.53
2301,resultó,41.49
2302,esperando,41.49
2303,oscuro,41.49
2304,parecido,41.49
2305,detenido,41.47
2306,gasto,41.47
2307,malo,41.46
2308,pura,41.39
2309,investigadores,41.38
2310,cargos,41.37
2311,cayó,41.33
2312,pasaba,41.3
2313,abandonar,41.3
2314,sierra,41.29
2315,lima,41.24
2316,apareció,41.23
2317,secretaría,41.22
2318,pausa,41.21
2319,prácticas,41.21
2320,cortés,41.19
2321,siguiendo,41.19
2322,conclusión,41.17
2323,habana,41.13
2324,convirtió,41.13
2325,hipótesis,41.11
2326,editorial,41.1
2327,petróleo,41.1
2328,estén,41.09
2329,playa,41.07
2330,invierno,41.06
2331,convenio,41.03
2332,infantil,40.99
2333,extensión,40.95
2334,horno,40.93
2335,límite,40.91
2336,elegido,40.9
2337,concurso,40.9
2338,japón,40.84
2339,probable,40.83
2340,observar,40.81
2341,déficit,40.81
2342,reconoce,40.77
2343,anual,40.75
2344,trabajando,40.71
2345,responde,40.66
2346,tren,40.66
2347,presidencial,40.65
2348,vías,40.65
2349,interesa,40.63
2350,supremo,40.6
2351,enemigo,40.58
2352,respectivamente,40.58
2353,dificultad,40.51
2354,similares,40.48
2355,entiende,40.43
2356,morales,40.39
2357,alimentación,40.39
2358,norma,40.35
2359,mental,40.33
2360,soluciones,40.31
2361,adecuado,40.3
2362,cuánto,40.26
2363,santos,40.25
2364,amistad,40.24
2365,derrota,40.24
2366,consiguió,40.23
2367,positivo,40.23
2368,compañías,40.22
2369,ejecución,40.2
2370,expresó,40.16
2371,embajador,40.15
2372,tomás,40.14
2373,dulce,40.1
2374,promedio,40.08
2375,letras,40.06
2376,cuesta,40.05
2377,academia,40.03
2378,mando,39.99
2379,costumbre,39.97
2380,colectivo,39.96
2381,piedras,39.96
2382,rasgos,39.91
2383,industriales,39.91
2384,mía,39.89
2385,protesta,39.89
2386,viajes,39.89
2387,chica,39.88
2388,periódicos,39.88
2389,moneda,39.87
2390,órganos,39.84
2391,comunicado,39.84
2392,mantenimiento,39.81
2393,geografía,39.8
2394,manejo,39.8
2395,fría,39.77
2396,patrimonio,39.74
2397,exclusivamente,39.72
